case_id,activity,timestamp,resource,department,region,role,lifecycle
EMP-0137,Background Check Completed,2025-11-12 14:53,Vendor_BGCheck,External Vendor,Americas,Data Analyst,complete
EMP-0137,IT Account Creation,2025-11-12 17:07,IT_Carlos,IT Department,Americas,Data Analyst,complete
EMP-0137,Equipment Provisioning,2025-11-14 8:14,Logistics_Tom,IT Department,Americas,Data Analyst,complete
EMP-0137,Compliance Training Assigned,2025-11-14 10:54,HR_Sarah,Learning & Development,Americas,Data Analyst,complete
EMP-0137,Compliance Training Completed,2025-11-17 16:52,L&D_Raj,Learning & Development,Americas,Data Analyst,complete
EMP-0137,Team Introduction Meeting,2025-11-19 8:03,Mgr_Beth,Management,Americas,Data Analyst,complete
EMP-0137,Buddy Assignment,2025-11-19 14:15,Mgr_Chen,Management,Americas,Data Analyst,complete
EMP-0137,System Access Granted,2025-11-20 9:27,IT_John,IT Security,Americas,Data Analyst,complete
EMP-0137,First Week Check-in,2025-11-25 11:05,Mgr_Beth,Human Resources,Americas,Data Analyst,complete
EMP-0137,30-Day Review,2025-12-18 8:08,Mgr_Chen,Management,Americas,Data Analyst,complete
EMP-0137,Onboarding Complete,2025-12-19 12:01,HR_Sarah,Human Resources,Americas,Data Analyst,complete
EMP-0138,Offer Accepted,2025-10-21 13:00,HR_Priya,Human Resources,APAC,Marketing Specialist,complete
EMP-0138,Background Check Initiated,2025-10-21 15:18,HR_Priya,Human Resources,APAC,Marketing Specialist,complete
EMP-0138,Background Check Completed,2025-10-24 9:20,Vendor_Sterling,External Vendor,APAC,Marketing Specialist,complete
EMP-0138,IT Account Creation,2025-10-25 9:05,IT_Carlos,IT Department,APAC,Marketing Specialist,complete
EMP-0138,Equipment Provisioning,2025-10-27 8:04,IT_John,IT Department,APAC,Marketing Specialist,complete
EMP-0138,Compliance Training Assigned,2025-10-27 11:16,HR_Sarah,Learning & Development,APAC,Marketing Specialist,complete
EMP-0138,Compliance Training Completed,2025-10-29 9:25,L&D_Nina,Learning & Development,APAC,Marketing Specialist,complete
EMP-0138,Team Introduction Meeting,2025-10-30 12:48,Mgr_Chen,Management,APAC,Marketing Specialist,complete
EMP-0138,Buddy Assignment,2025-10-31 8:17,Mgr_Chen,Management,APAC,Marketing Specialist,complete
EMP-0138,System Access Granted,2025-10-31 10:09,IT_Aisha,IT Security,APAC,Marketing Specialist,complete
EMP-0138,First Week Check-in,2025-11-05 10:44,Mgr_Alex,Human Resources,APAC,Marketing Specialist,complete
EMP-0138,30-Day Review,2025-12-01 8:22,Mgr_Chen,Management,APAC,Marketing Specialist,complete
EMP-0138,Onboarding Complete,2025-12-02 8:09,HR_Priya,Human Resources,APAC,Marketing Specialist,complete
EMP-0139,Offer Accepted,2025-09-08 14:00,HR_Sarah,Human Resources,Americas,Data Analyst,complete
EMP-0139,Background Check Initiated,2025-09-09 9:08,HR_Priya,Human Resources,Americas,Data Analyst,complete
EMP-0139,Background Check Completed,2025-09-11 8:04,Vendor_BGCheck,External Vendor,Americas,Data Analyst,complete
EMP-0139,IT Account Creation,2025-09-11 17:47,IT_John,IT Department,Americas,Data Analyst,complete
EMP-0139,Equipment Provisioning,2025-09-12 15:32,IT_John,IT Department,Americas,Data Analyst,complete
EMP-0139,Compliance Training Assigned,2025-09-13 9:22,L&D_Nina,Learning & Development,Americas,Data Analyst,complete
EMP-0139,Compliance Training Completed,2025-09-16 8:26,L&D_Nina,Learning & Development,Americas,Data Analyst,complete
EMP-0139,Team Introduction Meeting,2025-09-18 8:24,Mgr_Dana,Management,Americas,Data Analyst,complete
EMP-0139,Buddy Assignment,2025-09-19 9:15,Mgr_Beth,Management,Americas,Data Analyst,complete
EMP-0139,System Access Granted,2025-09-19 13:54,IT_Carlos,IT Security,Americas,Data Analyst,complete
EMP-0139,First Week Check-in,2025-09-25 9:20,Mgr_Beth,Human Resources,Americas,Data Analyst,complete
EMP-0139,30-Day Review,2025-10-15 16:23,Mgr_Dana,Management,Americas,Data Analyst,complete
EMP-0139,Onboarding Complete,2025-10-17 9:14,HR_Sarah,Human Resources,Americas,Data Analyst,complete
EMP-0140,Offer Accepted,2025-12-10 12:00,HR_Priya,Human Resources,APAC,UX Designer,complete
EMP-0140,Background Check Initiated,2025-12-10 15:24,HR_Mike,Human Resources,APAC,UX Designer,complete
EMP-0140,Background Check Completed,2025-12-16 9:14,Vendor_Sterling,External Vendor,APAC,UX Designer,complete
EMP-0140,IT Account Creation,2025-12-17 9:10,IT_Carlos,IT Department,APAC,UX Designer,complete
EMP-0140,Equipment Provisioning,2025-12-18 9:00,Logistics_Tom,IT Department,APAC,UX Designer,complete
EMP-0140,Compliance Training Assigned,2025-12-18 15:17,HR_Sarah,Learning & Development,APAC,UX Designer,complete
EMP-0140,Compliance Training Completed,2025-12-22 12:21,L&D_Raj,Learning & Development,APAC,UX Designer,complete
EMP-0140,Team Introduction Meeting,2025-12-23 11:25,Mgr_Chen,Management,APAC,UX Designer,complete
EMP-0140,Buddy Assignment,2025-12-23 12:25,Mgr_Alex,Management,APAC,UX Designer,complete
EMP-0140,System Access Granted,2025-12-23 15:12,Security_Eva,IT Security,APAC,UX Designer,complete
EMP-0140,First Week Check-in,2025-12-30 9:06,Mgr_Beth,Human Resources,APAC,UX Designer,complete
EMP-0140,30-Day Review,2026-01-20 8:01,Mgr_Beth,Management,APAC,UX Designer,complete
EMP-0140,Onboarding Complete,2026-01-21 8:15,HR_Mike,Human Resources,APAC,UX Designer,complete
EMP-0141,Offer Accepted,2025-09-22 10:00,HR_Priya,Human Resources,EMEA,Supply Chain Analyst,complete
EMP-0141,Background Check Initiated,2025-09-22 12:59,HR_Mike,Human Resources,EMEA,Supply Chain Analyst,complete
EMP-0141,Background Check Completed,2025-09-26 9:09,Vendor_Sterling,External Vendor,EMEA,Supply Chain Analyst,complete
EMP-0141,IT Account Creation,2025-09-27 9:28,IT_Carlos,IT Department,EMEA,Supply Chain Analyst,complete
EMP-0141,Equipment Provisioning,2025-09-29 8:24,IT_John,IT Department,EMEA,Supply Chain Analyst,complete
EMP-0141,Compliance Training Assigned,2025-09-29 11:40,HR_Sarah,Learning & Development,EMEA,Supply Chain Analyst,complete
EMP-0141,Compliance Training Completed,2025-10-01 8:03,L&D_Raj,Learning & Development,EMEA,Supply Chain Analyst,complete
EMP-0141,Team Introduction Meeting,2025-10-02 8:00,Mgr_Alex,Management,EMEA,Supply Chain Analyst,complete
EMP-0141,Buddy Assignment,2025-10-03 9:29,Mgr_Beth,Management,EMEA,Supply Chain Analyst,complete
EMP-0141,System Access Granted,2025-10-03 12:51,Security_Eva,IT Security,EMEA,Supply Chain Analyst,complete
EMP-0141,First Week Check-in,2025-10-10 9:14,HR_Sarah,Human Resources,EMEA,Supply Chain Analyst,complete
EMP-0141,30-Day Review,2025-11-03 10:16,Mgr_Dana,Management,EMEA,Supply Chain Analyst,complete
EMP-0141,Onboarding Complete,2025-11-05 9:06,HR_Priya,Human Resources,EMEA,Supply Chain Analyst,complete
EMP-0142,Offer Accepted,2025-08-04 12:00,HR_Sarah,Human Resources,Americas,Customer Support Lead,complete
EMP-0142,Background Check Initiated,2025-08-04 15:08,HR_Priya,Human Resources,Americas,Customer Support Lead,complete
EMP-0142,Background Check Completed,2025-08-08 8:11,Vendor_Sterling,External Vendor,Americas,Customer Support Lead,complete
EMP-0142,IT Account Creation,2025-08-08 16:05,IT_John,IT Department,Americas,Customer Support Lead,complete
EMP-0142,Equipment Provisioning,2025-08-11 8:11,Logistics_Tom,IT Department,Americas,Customer Support Lead,complete
EMP-0142,Compliance Training Assigned,2025-08-11 12:50,L&D_Raj,Learning & Development,Americas,Customer Support Lead,complete
EMP-0142,Compliance Training Completed,2025-08-12 17:58,L&D_Nina,Learning & Development,Americas,Customer Support Lead,complete
EMP-0142,Team Introduction Meeting,2025-08-14 8:01,Mgr_Dana,Management,Americas,Customer Support Lead,complete
EMP-0142,Buddy Assignment,2025-08-14 14:09,Mgr_Chen,Management,Americas,Customer Support Lead,complete
EMP-0142,System Access Granted,2025-08-15 9:23,IT_Aisha,IT Security,Americas,Customer Support Lead,complete
EMP-0142,First Week Check-in,2025-08-20 16:11,Mgr_Beth,Human Resources,Americas,Customer Support Lead,complete
EMP-0142,30-Day Review,2025-09-10 8:20,Mgr_Alex,Management,Americas,Customer Support Lead,complete
EMP-0142,Onboarding Complete,2025-09-11 13:01,HR_Priya,Human Resources,Americas,Customer Support Lead,complete
EMP-0143,Offer Accepted,2025-07-25 10:00,HR_Priya,Human Resources,APAC,Marketing Specialist,complete
EMP-0143,Background Check Initiated,2025-07-25 13:03,HR_Sarah,Human Resources,APAC,Marketing Specialist,complete
EMP-0143,Background Check Completed,2025-07-29 9:57,Vendor_Sterling,External Vendor,APAC,Marketing Specialist,complete
EMP-0143,IT Account Creation,2025-07-29 12:34,IT_John,IT Department,APAC,Marketing Specialist,complete
EMP-0143,Equipment Provisioning,2025-07-30 14:05,IT_John,IT Department,APAC,Marketing Specialist,complete
EMP-0143,Compliance Training Assigned,2025-07-31 9:22,L&D_Nina,Learning & Development,APAC,Marketing Specialist,complete
EMP-0143,Compliance Training Completed,2025-08-01 17:21,L&D_Nina,Learning & Development,APAC,Marketing Specialist,complete
EMP-0143,Team Introduction Meeting,2025-08-04 11:56,Mgr_Dana,Management,APAC,Marketing Specialist,complete
EMP-0143,Buddy Assignment,2025-08-05 9:22,Mgr_Beth,Management,APAC,Marketing Specialist,complete
EMP-0143,System Access Granted,2025-08-05 13:43,Security_Eva,IT Security,APAC,Marketing Specialist,complete
EMP-0143,First Week Check-in,2025-08-12 9:02,HR_Mike,Human Resources,APAC,Marketing Specialist,complete
EMP-0143,30-Day Review,2025-09-03 8:31,Mgr_Dana,Management,APAC,Marketing Specialist,complete
EMP-0143,Onboarding Complete,2025-09-04 13:35,HR_Sarah,Human Resources,APAC,Marketing Specialist,complete
EMP-0144,Offer Accepted,2025-07-28 12:00,HR_Sarah,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0144,Background Check Initiated,2025-07-29 9:12,HR_Sarah,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0144,Background Check Completed,2025-08-02 9:20,Vendor_BGCheck,External Vendor,APAC,Supply Chain Analyst,complete
EMP-0144,IT Account Creation,2025-08-04 16:22,IT_John,IT Department,APAC,Supply Chain Analyst,complete
EMP-0144,Equipment Provisioning,2025-08-06 8:16,Logistics_Tom,IT Department,APAC,Supply Chain Analyst,complete
EMP-0144,Compliance Training Assigned,2025-08-06 16:04,HR_Sarah,Learning & Development,APAC,Supply Chain Analyst,complete
EMP-0144,Compliance Training Completed,2025-08-08 13:57,L&D_Nina,Learning & Development,APAC,Supply Chain Analyst,complete
EMP-0144,Team Introduction Meeting,2025-08-11 8:14,Mgr_Chen,Management,APAC,Supply Chain Analyst,complete
EMP-0144,Buddy Assignment,2025-08-12 9:23,Mgr_Beth,Management,APAC,Supply Chain Analyst,complete
EMP-0144,System Access Granted,2025-08-12 13:08,IT_Aisha,IT Security,APAC,Supply Chain Analyst,complete
EMP-0144,First Week Check-in,2025-08-15 9:00,Mgr_Beth,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0144,30-Day Review,2025-09-08 8:19,Mgr_Dana,Management,APAC,Supply Chain Analyst,complete
EMP-0144,Onboarding Complete,2025-09-09 8:27,HR_Sarah,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0145,Offer Accepted,2025-07-23 14:00,HR_Mike,Human Resources,APAC,Product Manager,complete
EMP-0145,Background Check Initiated,2025-07-23 17:49,HR_Mike,Human Resources,APAC,Product Manager,complete
EMP-0145,Background Check Completed,2025-07-28 8:10,Vendor_BGCheck,External Vendor,APAC,Product Manager,complete
EMP-0145,IT Account Creation,2025-07-28 16:55,IT_John,IT Department,APAC,Product Manager,complete
EMP-0145,Equipment Provisioning,2025-07-30 8:08,Logistics_Tom,IT Department,APAC,Product Manager,complete
EMP-0145,Equipment Provisioning,2025-07-31 8:02,IT_John,IT Department,APAC,Product Manager,complete
EMP-0145,Compliance Training Assigned,2025-07-31 13:03,L&D_Raj,Learning & Development,APAC,Product Manager,complete
EMP-0145,Compliance Training Completed,2025-08-04 8:54,L&D_Raj,Learning & Development,APAC,Product Manager,complete
EMP-0145,Team Introduction Meeting,2025-08-05 14:49,Mgr_Alex,Management,APAC,Product Manager,complete
EMP-0145,Buddy Assignment,2025-08-06 8:27,Mgr_Chen,Management,APAC,Product Manager,complete
EMP-0145,System Access Granted,2025-08-06 10:35,IT_Aisha,IT Security,APAC,Product Manager,complete
EMP-0145,First Week Check-in,2025-08-12 12:39,HR_Mike,Human Resources,APAC,Product Manager,complete
EMP-0145,30-Day Review,2025-09-01 10:55,Mgr_Dana,Management,APAC,Product Manager,complete
EMP-0145,Onboarding Complete,2025-09-02 17:23,HR_Mike,Human Resources,APAC,Product Manager,complete
EMP-0146,Offer Accepted,2025-12-15 9:00,HR_Sarah,Human Resources,APAC,Marketing Specialist,complete
EMP-0146,Background Check Initiated,2025-12-15 13:44,HR_Mike,Human Resources,APAC,Marketing Specialist,complete
EMP-0146,Background Check Completed,2025-12-22 9:51,Vendor_BGCheck,External Vendor,APAC,Marketing Specialist,complete
EMP-0146,IT Account Creation,2025-12-22 16:57,IT_Carlos,IT Department,APAC,Marketing Specialist,complete
EMP-0146,Equipment Provisioning,2025-12-23 12:45,IT_John,IT Department,APAC,Marketing Specialist,complete
EMP-0146,Compliance Training Assigned,2025-12-23 16:43,L&D_Nina,Learning & Development,APAC,Marketing Specialist,complete
EMP-0146,Compliance Training Completed,2025-12-25 11:52,L&D_Raj,Learning & Development,APAC,Marketing Specialist,complete
EMP-0146,Team Introduction Meeting,2025-12-27 9:04,Mgr_Dana,Management,APAC,Marketing Specialist,complete
EMP-0146,Buddy Assignment,2025-12-29 10:36,Mgr_Dana,Management,APAC,Marketing Specialist,complete
EMP-0146,System Access Granted,2025-12-29 12:30,IT_Carlos,IT Security,APAC,Marketing Specialist,complete
EMP-0146,First Week Check-in,2026-01-02 10:52,HR_Mike,Human Resources,APAC,Marketing Specialist,complete
EMP-0146,30-Day Review,2026-01-26 8:29,Mgr_Dana,Management,APAC,Marketing Specialist,complete
EMP-0146,Onboarding Complete,2026-01-28 9:30,HR_Sarah,Human Resources,APAC,Marketing Specialist,complete
EMP-0147,Offer Accepted,2025-07-07 11:00,HR_Sarah,Human Resources,Americas,Data Analyst,complete
EMP-0147,Background Check Initiated,2025-07-07 14:47,HR_Sarah,Human Resources,Americas,Data Analyst,complete
EMP-0147,Background Check Completed,2025-07-10 10:44,Vendor_Sterling,External Vendor,Americas,Data Analyst,complete
EMP-0147,IT Account Creation,2025-07-11 9:16,IT_Aisha,IT Department,Americas,Data Analyst,complete
EMP-0147,Equipment Provisioning,2025-07-15 9:20,Logistics_Tom,IT Department,Americas,Data Analyst,complete
EMP-0147,Compliance Training Assigned,2025-07-15 11:29,L&D_Raj,Learning & Development,Americas,Data Analyst,complete
EMP-0147,Compliance Training Completed,2025-07-17 15:18,L&D_Raj,Learning & Development,Americas,Data Analyst,complete
EMP-0147,Team Introduction Meeting,2025-07-19 9:13,Mgr_Dana,Management,Americas,Data Analyst,complete
EMP-0147,Buddy Assignment,2025-07-22 9:02,Mgr_Beth,Management,Americas,Data Analyst,complete
EMP-0147,System Access Granted,2025-07-22 13:25,IT_Carlos,IT Security,Americas,Data Analyst,complete
EMP-0147,First Week Check-in,2025-07-28 13:26,HR_Sarah,Human Resources,Americas,Data Analyst,complete
EMP-0147,30-Day Review,2025-08-13 8:09,Mgr_Alex,Management,Americas,Data Analyst,complete
EMP-0147,Onboarding Complete,2025-08-14 13:34,HR_Priya,Human Resources,Americas,Data Analyst,complete
EMP-0148,Offer Accepted,2025-08-22 9:00,HR_Mike,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0148,Background Check Initiated,2025-08-22 11:41,HR_Priya,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0148,Background Check Completed,2025-08-25 15:45,Vendor_Sterling,External Vendor,APAC,Supply Chain Analyst,complete
EMP-0148,IT Account Creation,2025-08-26 8:23,IT_John,IT Department,APAC,Supply Chain Analyst,complete
EMP-0148,Equipment Provisioning,2025-08-28 8:01,IT_John,IT Department,APAC,Supply Chain Analyst,complete
EMP-0148,Compliance Training Assigned,2025-08-28 11:44,HR_Sarah,Learning & Development,APAC,Supply Chain Analyst,complete
EMP-0148,Compliance Training Completed,2025-09-01 8:29,L&D_Raj,Learning & Development,APAC,Supply Chain Analyst,complete
EMP-0148,Team Introduction Meeting,2025-09-03 9:03,Mgr_Dana,Management,APAC,Supply Chain Analyst,complete
EMP-0148,Buddy Assignment,2025-09-04 9:19,Mgr_Alex,Management,APAC,Supply Chain Analyst,complete
EMP-0148,System Access Granted,2025-09-04 16:36,IT_Carlos,IT Security,APAC,Supply Chain Analyst,complete
EMP-0148,First Week Check-in,2025-09-10 10:25,HR_Mike,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0148,30-Day Review,2025-10-01 14:02,Mgr_Alex,Management,APAC,Supply Chain Analyst,complete
EMP-0148,Onboarding Complete,2025-10-02 8:00,HR_Priya,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0149,Offer Accepted,2025-08-05 13:00,HR_Priya,Human Resources,Americas,Software Engineer,complete
EMP-0149,Background Check Initiated,2025-08-05 16:30,HR_Priya,Human Resources,Americas,Software Engineer,complete
EMP-0149,Background Check Completed,2025-08-08 9:25,Vendor_Sterling,External Vendor,Americas,Software Engineer,complete
EMP-0149,IT Account Creation,2025-08-11 8:05,IT_Aisha,IT Department,Americas,Software Engineer,complete
EMP-0149,Equipment Provisioning,2025-08-12 8:04,Logistics_Tom,IT Department,Americas,Software Engineer,complete
EMP-0149,Compliance Training Assigned,2025-08-12 12:19,L&D_Nina,Learning & Development,Americas,Software Engineer,complete
EMP-0149,Compliance Training Completed,2025-08-15 9:23,L&D_Nina,Learning & Development,Americas,Software Engineer,complete
EMP-0149,Team Introduction Meeting,2025-08-18 9:44,Mgr_Alex,Management,Americas,Software Engineer,complete
EMP-0149,Buddy Assignment,2025-08-19 8:10,Mgr_Dana,Management,Americas,Software Engineer,complete
EMP-0149,System Access Granted,2025-08-19 10:55,IT_Carlos,IT Security,Americas,Software Engineer,complete
EMP-0149,First Week Check-in,2025-08-25 15:36,HR_Sarah,Human Resources,Americas,Software Engineer,complete
EMP-0149,30-Day Review,2025-09-15 8:08,HR_Priya,Management,Americas,Software Engineer,complete
EMP-0149,Onboarding Complete,2025-09-16 9:20,HR_Sarah,Human Resources,Americas,Software Engineer,complete
EMP-0150,Offer Accepted,2025-11-05 10:00,HR_Mike,Human Resources,EMEA,Supply Chain Analyst,complete
EMP-0150,Background Check Initiated,2025-11-05 12:46,HR_Sarah,Human Resources,EMEA,Supply Chain Analyst,complete
